alarm_record_id,snapshot_time,severity,alarm_source_type,branch_candidate,alarm_name,first_occurred_at,last_occurred_at,alarm_age_hours,occurrence_times,down_reason,port_oper_status,clearance_status,acknowledgment_status,maintenance_status,reason_group_candidate,candidate_risk_score
alarm_02450,2026-05-04 17:57:19,CRITICAL,AR,CAJ,PHYSICAL PORT DOWN,2026-01-19 19:44:03,2026-01-19 19:44:03,2518.221111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02451,2026-05-04 17:57:19,CRITICAL,AR,CAJ,PHYSICAL PORT DOWN,2026-01-19 19:44:04,2026-01-19 19:44:04,2518.2208333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02452,2026-05-04 17:57:19,CRITICAL,AG,ARE,PHYSICAL PORT DOWN,2026-01-21 11:44:58,2026-01-21 11:44:58,2478.2058333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02453,2026-05-04 17:57:19,CRITICAL,AR,ARE,PHYSICAL PORT DOWN,2026-01-21 16:12:19,2026-01-21 16:12:19,2473.75,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02454,2026-05-04 17:57:19,CRITICAL,AR,ARE,PHYSICAL PORT DOWN,2026-01-21 16:37:22,2026-01-21 16:37:22,2473.3325,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02455,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-22 10:50:51,2026-01-22 10:50:51,2455.1077777777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02456,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-22 15:42:15,2026-01-22 15:42:15,2450.251111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02457,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-01-23 11:01:21,2026-01-23 11:01:21,2430.9327777777776,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02458,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-01-23 11:05:47,2026-01-23 11:05:47,2430.858888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02459,2026-05-04 17:57:19,CRITICAL,AR,UCA,THE DEVICE IS OFFLINE,2026-01-24 10:30:46,2026-01-24 10:30:46,2407.4425,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_02460,2026-05-04 17:57:19,CRITICAL,AR,LIP,PHYSICAL PORT DOWN,2026-01-24 20:22:17,2026-01-24 20:22:17,2397.583888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02461,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:17,2026-01-25 21:17:17,2372.6672222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02462,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:17,2026-01-25 21:17:17,2372.6672222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02463,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:17,2026-01-25 21:17:17,2372.6672222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02464,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:17,2026-01-25 21:17:17,2372.6672222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02465,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:17,2026-01-25 21:17:17,2372.6672222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02466,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:17,2026-01-25 21:17:17,2372.6672222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02467,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:17,2026-01-25 21:17:17,2372.6672222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02468,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:17,2026-01-25 21:17:17,2372.6672222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02469,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:29,2026-01-25 21:17:29,2372.663888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02470,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:29,2026-01-25 21:17:29,2372.663888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02471,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:29,2026-01-25 21:17:29,2372.663888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02472,2026-05-04 17:57:19,CRITICAL,AG,CAJ,PHYSICAL PORT DOWN,2026-01-25 21:17:29,2026-01-25 21:17:29,2372.663888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02473,2026-05-04 17:57:19,CRITICAL,AR,LIC,THE DEVICE IS OFFLINE,2026-01-26 01:03:07,2026-01-26 01:03:07,2368.903333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_02474,2026-05-04 17:57:19,CRITICAL,AR,ANC,PHYSICAL PORT DOWN,2026-01-26 13:58:52,2026-01-26 13:58:52,2355.974166666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02475,2026-05-04 17:57:19,CRITICAL,AG,LAL,PHYSICAL PORT DOWN,2026-01-26 16:54:05,2026-01-26 16:54:05,2353.053888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02476,2026-05-04 17:57:19,CRITICAL,AR,LAL,PHYSICAL PORT DOWN,2026-01-26 18:25:12,2026-01-26 18:25:12,2351.535277777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02477,2026-05-04 17:57:19,CRITICAL,AR,ARE,THE DEVICE IS OFFLINE,2026-01-26 20:25:01,2026-01-26 20:25:01,2349.5383333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_02478,2026-05-04 17:57:19,CRITICAL,AR,SAN,PHYSICAL PORT DOWN,2026-01-27 03:19:06,2026-01-27 03:19:06,2342.6369444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02479,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-27 14:34:40,2026-01-27 14:34:40,2331.3775,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02480,2026-05-04 17:57:19,CRITICAL,AR,LIP,PHYSICAL PORT DOWN,2026-01-27 16:26:03,2026-01-27 16:26:03,2329.521111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02481,2026-05-04 17:57:19,CRITICAL,AR,CAJ,PHYSICAL PORT DOWN,2026-01-27 16:36:14,2026-01-27 16:36:14,2329.351388888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02482,2026-05-04 17:57:19,CRITICAL,AG,TAC,PHYSICAL PORT DOWN,2026-01-27 16:42:01,2026-01-27 16:42:01,2329.255,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02483,2026-05-04 17:57:19,CRITICAL,AG,TAC,PHYSICAL PORT DOWN,2026-01-27 16:42:03,2026-01-27 16:42:03,2329.2544444444443,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02484,2026-05-04 17:57:19,CRITICAL,AR,LIP,PHYSICAL PORT DOWN,2026-01-27 16:52:10,2026-01-27 16:52:10,2329.0858333333335,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02485,2026-05-04 17:57:19,CRITICAL,AG,TAC,PHYSICAL PORT DOWN,2026-01-27 18:29:21,2026-01-27 18:29:21,2327.4661111111113,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02486,2026-05-04 17:57:19,CRITICAL,AG,TAC,PHYSICAL PORT DOWN,2026-01-27 18:29:27,2026-01-27 18:29:27,2327.4644444444443,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02487,2026-05-04 17:57:19,CRITICAL,AG,LIP,PHYSICAL PORT DOWN,2026-01-28 10:53:03,2026-01-28 10:53:03,2311.071111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02488,2026-05-04 17:57:19,CRITICAL,AG,LIP,PHYSICAL PORT DOWN,2026-01-28 10:53:11,2026-01-28 10:53:11,2311.068888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02489,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-28 11:54:48,2026-01-28 11:54:48,2310.0419444444447,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02490,2026-05-04 17:57:19,CRITICAL,AR,LAL,PHYSICAL PORT DOWN,2026-01-28 13:50:14,2026-01-28 13:50:14,2308.1180555555557,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02491,2026-05-04 17:57:19,CRITICAL,AR,JUN,PHYSICAL PORT DOWN,2026-01-28 13:50:30,2026-01-28 13:50:30,2308.113611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02492,2026-05-04 17:57:19,CRITICAL,AR,LAL,PHYSICAL PORT DOWN,2026-01-28 14:26:12,2026-01-28 14:26:12,2307.518611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02493,2026-05-04 17:57:19,CRITICAL,AG,LAL,BOARD INVALID,2026-01-28 14:34:18,2026-01-28 14:34:18,2307.383611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_02494,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-28 18:42:50,2026-01-28 18:42:50,2303.241388888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02495,2026-05-04 17:57:19,CRITICAL,AR,CUS,THE DEVICE IS OFFLINE,2026-01-28 19:10:24,2026-01-28 19:10:24,2302.7819444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_02496,2026-05-04 17:57:19,CRITICAL,AR,CUS,PHYSICAL PORT DOWN,2026-01-29 09:36:54,2026-01-29 09:36:54,2288.340277777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02497,2026-05-04 17:57:19,CRITICAL,AR,CUS,PHYSICAL PORT DOWN,2026-01-29 10:40:21,2026-01-29 10:40:21,2287.282777777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02498,2026-05-04 17:57:19,CRITICAL,AR,ANC,PHYSICAL PORT DOWN,2026-01-29 11:16:21,2026-01-29 11:16:21,2286.6827777777776,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02499,2026-05-04 17:57:19,CRITICAL,AG,AMA,PHYSICAL PORT DOWN,2026-01-30 00:18:24,2026-01-30 00:18:24,2273.648611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02500,2026-05-04 17:57:19,CRITICAL,AR,APU,PHYSICAL PORT DOWN,2026-01-30 11:28:25,2026-01-30 11:28:25,2262.4816666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02501,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-30 14:56:07,2026-01-30 14:56:07,2259.02,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02502,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-30 17:31:51,2026-01-30 17:31:51,2256.4244444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02503,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-30 17:32:12,2026-01-30 17:32:12,2256.418611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02504,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-30 17:35:04,2026-01-30 17:35:04,2256.3708333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02505,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-30 17:35:11,2026-01-30 17:35:11,2256.3688888888887,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02506,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-30 17:46:13,2026-01-30 17:46:13,2256.185,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02507,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-01-30 18:17:34,2026-01-30 18:17:34,2255.6625,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02508,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-01-30 19:19:14,2026-01-30 19:19:14,2254.634722222222,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02509,2026-05-04 17:57:19,CRITICAL,AR,PIU,PHYSICAL PORT DOWN,2026-01-31 11:04:51,2026-01-31 11:04:51,2238.8744444444446,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02510,2026-05-04 17:57:19,CRITICAL,AR,CUS,PHYSICAL PORT DOWN,2026-01-31 11:31:44,2026-01-31 11:31:44,2238.426388888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02511,2026-05-04 17:57:19,CRITICAL,AR,CUS,PHYSICAL PORT DOWN,2026-01-31 11:31:44,2026-01-31 11:31:44,2238.426388888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02512,2026-05-04 17:57:19,CRITICAL,AR,PUN,PHYSICAL PORT DOWN,2026-01-31 14:47:03,2026-01-31 14:47:03,2235.1711111111113,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02513,2026-05-04 17:57:19,CRITICAL,AR,LAL,PHYSICAL PORT DOWN,2026-02-01 14:32:45,2026-02-01 14:32:45,2211.4094444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02514,2026-05-04 17:57:19,CRITICAL,AR,LAM,PHYSICAL PORT DOWN,2026-02-01 19:47:13,2026-02-01 19:47:13,2206.1683333333335,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02515,2026-05-04 17:57:19,CRITICAL,AR,CUS,THE DEVICE IS OFFLINE,2026-02-02 14:48:34,2026-02-02 14:48:34,2187.1458333333335,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_02516,2026-05-04 17:57:19,CRITICAL,AR,PIU,THE DEVICE IS OFFLINE,2026-02-02 15:22:15,2026-02-02 15:22:15,2186.5844444444447,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_02517,2026-05-04 17:57:19,CRITICAL,AR,ANC,PHYSICAL PORT DOWN,2026-02-02 16:08:22,2026-02-02 16:08:22,2185.8158333333336,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02518,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-02-02 17:02:12,2026-02-02 17:02:12,2184.918611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02519,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-02-03 09:17:24,2026-02-03 09:17:24,2168.6652777777776,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02520,2026-05-04 17:57:19,CRITICAL,AG,TAC,PHYSICAL PORT DOWN,2026-02-03 10:18:49,2026-02-03 10:18:49,2167.641666666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02521,2026-05-04 17:57:19,CRITICAL,AG,TAC,PHYSICAL PORT DOWN,2026-02-03 10:19:06,2026-02-03 10:19:06,2167.6369444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02522,2026-05-04 17:57:19,CRITICAL,AR,HUN,PHYSICAL PORT DOWN,2026-02-03 11:51:12,2026-02-03 11:51:12,2166.1019444444446,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02523,2026-05-04 17:57:19,CRITICAL,AR,TAC,PHYSICAL PORT DOWN,2026-02-03 12:44:43,2026-02-03 12:44:43,2165.21,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02524,2026-05-04 17:57:19,CRITICAL,AR,TAC,PHYSICAL PORT DOWN,2026-02-03 14:58:09,2026-02-03 14:58:09,2162.9861111111113,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02525,2026-05-04 17:57:19,CRITICAL,AR,TAC,PHYSICAL PORT DOWN,2026-02-03 15:19:40,2026-02-03 15:19:40,2162.6275,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02526,2026-05-04 17:57:19,CRITICAL,AR,TAC,PHYSICAL PORT DOWN,2026-02-03 15:32:26,2026-02-03 15:32:26,2162.4147222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02527,2026-05-04 17:57:19,CRITICAL,AR,TAC,PHYSICAL PORT DOWN,2026-02-03 16:35:21,2026-02-03 16:35:21,2161.366111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02528,2026-05-04 17:57:19,CRITICAL,AG,UCA,PHYSICAL PORT DOWN,2026-02-03 17:55:24,2026-02-03 17:55:24,2160.0319444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02529,2026-05-04 17:57:19,CRITICAL,AR,CAJ,PHYSICAL PORT DOWN,2026-02-03 18:04:31,2026-02-03 18:04:31,2159.88,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02530,2026-05-04 17:57:19,CRITICAL,AR,TAC,PHYSICAL PORT DOWN,2026-02-03 18:19:52,2026-02-03 18:19:52,2159.6241666666665,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02531,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-02-04 11:40:28,2026-02-04 11:40:28,2142.2808333333332,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02532,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-02-04 12:49:36,2026-02-04 12:49:36,2141.1286111111112,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02533,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-02-04 13:33:21,2026-02-04 13:33:21,2140.3994444444443,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02534,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-02-04 13:33:33,2026-02-04 13:33:33,2140.396111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02535,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-02-04 13:38:13,2026-02-04 13:38:13,2140.318333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02536,2026-05-04 17:57:19,CRITICAL,AR,LIP,PHYSICAL PORT DOWN,2026-02-04 15:04:54,2026-02-04 15:04:54,2138.873611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02537,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:27:25,2026-02-04 22:27:25,2131.4983333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02538,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:27:25,2026-02-04 22:27:25,2131.4983333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02539,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:27:25,2026-02-04 22:27:25,2131.4983333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02540,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:27:25,2026-02-04 22:27:25,2131.4983333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02541,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:27:25,2026-02-04 22:27:25,2131.4983333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02542,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:27:25,2026-02-04 22:27:25,2131.4983333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02543,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:27:25,2026-02-04 22:27:25,2131.4983333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02544,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:27:25,2026-02-04 22:27:25,2131.4983333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02545,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:27:25,2026-02-04 22:27:25,2131.4983333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02546,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:27:25,2026-02-04 22:27:25,2131.4983333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02547,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:42:51,2026-02-04 22:42:51,2131.241111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02548,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:42:51,2026-02-04 22:42:51,2131.241111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02549,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:42:51,2026-02-04 22:42:51,2131.241111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02550,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:42:51,2026-02-04 22:42:51,2131.241111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02551,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:42:51,2026-02-04 22:42:51,2131.241111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02552,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:42:52,2026-02-04 22:42:52,2131.2408333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02553,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:42,2026-02-04 22:51:42,2131.093611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02554,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:42,2026-02-04 22:51:42,2131.093611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02555,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:42,2026-02-04 22:51:42,2131.093611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02556,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:42,2026-02-04 22:51:42,2131.093611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02557,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:42,2026-02-04 22:51:42,2131.093611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02558,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:42,2026-02-04 22:51:42,2131.093611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02559,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:42,2026-02-04 22:51:42,2131.093611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02560,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:43,2026-02-04 22:51:43,2131.0933333333332,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02561,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:43,2026-02-04 22:51:43,2131.0933333333332,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02562,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:43,2026-02-04 22:51:43,2131.0933333333332,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02563,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:43,2026-02-04 22:51:43,2131.0933333333332,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02564,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:43,2026-02-04 22:51:43,2131.0933333333332,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02565,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:43,2026-02-04 22:51:43,2131.0933333333332,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02566,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:43,2026-02-04 22:51:43,2131.0933333333332,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_02567,2026-05-04 17:57:19,CRITICAL,CP,JUN,PHYSICAL PORT DOWN,2026-02-04 22:51:43,2026-02-04 22:51:43,2131.0933333333332,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
